ученик_id;имя;пол;возраст;город;тип_школы;любимый_предмет;часов_подготовки_в_неделю;репетитор;кол_во_пробников;пропусков_уроков;мотивация_1_10;часов_сна;средний_балл_года;балл_егэ;сдал;ФИО_полное;email;телефон
912;Владимир;М;17;Москва;Обычная;Английский язык;9.0;да;7;5;7.0;5.9;3.8;85;да;Павлов Владимир Сергеевич;vladimir912@mail.ru;+7 (958) 604-24-28
913;Александр;М;17;Москва;Обычная;Физика;4.7;да;1;11;5.0;5.8;2.0;41;да;Семёнов Александр Николаевич;a.semenov@mail.ru;89441953646
914;Арина;Ж;17;Ростов-на-Дону;Лицей;Русский язык;11.4;нет;13;4;8.0;7.2;4.2;84;да;Зайцева Арина Дмитриевна;arina914@gmail.com;+79218677544
915;Виктория;Ж;17;Екатеринбург;Обычная;Химия;15.8;да;12;7;8.0;8.3;3.8;90;да;Козлова Виктория Максимовна;v.kozlova@yandex.ru;+7 (984) 699-37-84
916;Михаил;М;17;Екатеринбург;Лицей;Информатика;9.6;да;2;5;7.0;9.8;2.2;65;да;Попов Михаил Максимович;m.popov@yandex.ru;8 967 885 83 33
917;Алиса;Ж;17;Москва;Обычная;Химия;12.9;нет;10;1;4.0;7.9;4.0;62;да;Виноградова Алиса Дмитриевна;alisa.vinogradova@rambler.ru;+7 (909) 352-73-96
918;Ксения;Ж;18;Новосибирск;Гимназия;Обществознание;2.0;нет;3;12;2.0;5.2;2.0;36;нет;Васильева Ксения Владимировна;k.vasileva@yandex.ru;+7 (942) 126-46-97
919;Егор;М;17;Екатеринбург;Лицей;Химия;10.0;нет;10;6;6.0;;3.5;72;да;Павлов Егор Владимирович;egor_pavlov92@edu.ru;+7-950-482-85-23
920;Дарья;Ж;17;Екатеринбург;Лицей;Информатика;6.9;да;4;7;5.0;6.9;3.0;55;да;Сидорова Дарья Андреевна;darya.sidorova@yahoo.com;8 919 129 20 68
921;Полина;Ж;17;Екатеринбург;Обычная;Обществознание;9.2;нет;7;7;5.0;6.4;3.4;68;да;Павлова Полина Андреевна;polina_pavlova99@yandex.ru;+7 (958) 743-44-86
922;Дарья;Ж;18;Москва;Гимназия;Информатика;1.7;нет;9;9;5.0;7.1;2.5;42;да;Волкова Дарья Сергеевна;darya.volkova@rambler.ru;8 942 144 93 89
923;Роман;М;18;Ростов-на-Дону;Обычная;Английский язык;8.3;нет;10;8;8.0;4.4;3.3;80;да;Васильев Роман Сергеевич;roman.vasilev@edu.ru;89418498226
924;Егор;М;17;Нижний Новгород;Лицей;Английский язык;7.8;да;8;7;9.0;8.0;3.9;80;да;Морозов Егор Максимович;egor.morozov@edu.ru;+7-906-920-92-46
925;Никита;М;18;Санкт-Петербург;Обычная;Химия;7.3;да;3;8;8.0;;2.5;68;да;Морозов Никита Владимирович;nikita.morozov@gmail.com;+79078611980
926;Анна;Ж;17;Ростов-на-Дону;Обычная;История;4.2;да;6;8;2.0;6.5;2.3;53;да;Смирнова Анна Ивановна;anna.smirnova@yahoo.com;89481946142
927;Полина;Ж;17;Казань;Лицей;История;0.0;да;5;8;2.0;8.1;2.0;31;нет;Попова Полина Дмитриевна;polina927@yahoo.com;+7 (930) 889-61-21
928;Дмитрий;М;18;Санкт-Петербург;Обычная;Обществознание;4.6;нет;5;7;5.0;5.4;2.7;56;да;Морозов Дмитрий Иванович;dmitriy.morozov@yandex.ru;+7-926-266-59-61
929;Максим;М;17;Ростов-на-Дону;Обычная;Химия;1.4;да;3;6;6.0;7.2;2.9;42;да;Васильев Максим Сергеевич;maksim_vasilev61@mail.ru;+7 (982) 870-93-29
930;Вероника;Ж;17;Санкт-Петербург;Обычная;Информатика;7.3;да;2;5;4.0;7.5;2.3;41;да;Павлова Вероника Ивановна;v.pavlova@edu.ru;+79386026549
931;Анна;Ж;17;Москва;Обычная;Физика;9.7;да;10;3;5.0;;3.6;82;да;Новикова Анна Николаевна;anna.novikova@gmail.com;+7-916-467-95-22
932;Ксения;Ж;18;Нижний Новгород;Гимназия;Биология;3.2;нет;6;5;5.0;4.9;3.0;61;да;Соловьёва Ксения Александровна;kseniya932@edu.ru;8 965 304 72 67
933;Роман;М;16;Казань;Лицей;Биология;8.0;да;6;10;6.0;8.3;3.2;60;да;Голубев Роман Максимович;roman.golubev@edu.ru;8 960 374 82 86
934;Вероника;Ж;17;Санкт-Петербург;Обычная;Химия;4.1;да;9;8;3.0;6.6;3.1;56;да;Петрова Вероника Владимировна;veronika_petrova80@rambler.ru;+79118746457
935;Максим;М;17;Москва;Лицей;Физика;5.6;да;5;0;10.0;6.7;3.6;100;да;Зайцев Максим Егорович;m.zaytsev@yahoo.com;+7 (923) 544-90-64
936;Мария;Ж;17;Санкт-Петербург;Лицей;Химия;13.9;нет;6;4;7.0;6.8;3.5;84;да;Сидорова Мария Максимовна;mariya.sidorova@yandex.ru;89056255369
937;Никита;М;17;Ростов-на-Дону;Лицей;Химия;5.5;да;11;6;8.0;6.5;3.5;70;да;Морозов Никита Николаевич;nikita.morozov@gmail.com;+79828022973
938;Михаил;М;17;Нижний Новгород;Лицей;Русский язык;8.2;нет;5;1;5.0;5.8;3.0;84;да;Козлов Михаил Владимирович;mikhail.kozlov@yandex.ru;+7-980-762-77-20
939;Матвей;М;17;Самара;Обычная;Биология;4.7;да;7;6;6.0;6.8;3.1;49;да;Морозов Матвей Сергеевич;matvey939@yandex.ru;+7-959-547-20-71
940;Мария;Ж;17;Екатеринбург;Обычная;Обществознание;12.7;да;10;8;6.0;6.3;2.7;68;да;Смирнова Мария Егоровна;m.smirnova@gmail.com;89192309748
941;Мария;Ж;18;Екатеринбург;Лицей;Физика;8.5;да;8;4;8.0;7.8;3.4;76;да;Соловьёва Мария Дмитриевна;m.soloveva@mail.ru;+7 (966) 537-47-82
942;Иван;М;17;Санкт-Петербург;Лицей;Информатика;1.8;да;6;4;5.0;7.5;2.7;56;да;Семёнов Иван Дмитриевич;ivan942@gmail.com;+7 (970) 178-15-75
943;Милана;Ж;16;Ростов-на-Дону;Лицей;Математика;11.5;да;13;3;10.0;9.1;3.2;87;да;Иванова Милана Андреевна;m.ivanova@gmail.com;8 965 535 62 22
944;Александр;М;17;Самара;Обычная;Биология;3.7;нет;5;8;2.0;6.5;2.0;49;да;Голубев Александр Артёмович;aleksandr944@yandex.ru;+7-984-837-82-42
945;Никита;М;17;Екатеринбург;Гимназия;Информатика;17.1;нет;6;5;8.0;6.2;3.7;82;да;Зайцев Никита Николаевич;nikita945@mail.ru;+7 (932) 699-20-74
946;Дмитрий;М;16;Москва;Обычная;Обществознание;9.7;да;7;2;7.0;5.4;2.8;83;да;Васильев Дмитрий Владимирович;d.vasilev@gmail.com;89148589469
947;Мария;Ж;17;Самара;Лицей;Английский язык;0.0;да;3;6;1.0;8.9;2.0;26;да;Петрова Мария Артёмовна;mariya.petrova@edu.ru;+7 (923) 963-60-15
948;Владимир;М;17;Казань;Обычная;История;13.0;нет;7;0;10.0;8.2;4.2;81;да;Соколов Владимир Артёмович;vladimir.sokolov@yandex.ru;+79539974850
949;София;Ж;17;Санкт-Петербург;Лицей;Русский язык;8.3;да;3;12;7.0;5.4;2.2;31;да;Семёнова София Егоровна;sofiya949@mail.ru;+79925659567
950;Артём;М;17;Нижний Новгород;Гимназия;Русский язык;12.5;да;7;11;1.0;8.8;2.4;55;да;Волков Артём Дмитриевич;artem.volkov@yandex.ru;89334493337
951;Владимир;М;17;Самара;Обычная;Химия;18.4;да;5;2;7.0;8.9;4.0;90;да;Богданов Владимир Сергеевич;vladimir.bogdanov@yandex.ru;+7 (910) 864-87-43
952;Данил;М;17;Екатеринбург;Лицей;Биология;3.0;да;4;5;7.0;5.3;3.1;63;да;Павлов Данил Максимович;danil_pavlov83@yandex.ru;8 955 647 12 10
953;Анна;Ж;18;Москва;Лицей;Математика;7.3;нет;7;10;5.0;5.7;2.1;51;да;Зайцева Анна Дмитриевна;anna953@gmail.com;8 914 113 31 93
954;Егор;М;17;Екатеринбург;Обычная;Химия;1.8;нет;6;11;8.0;6.5;2.9;47;да;Петров Егор Николаевич;egor_petrov60@gmail.com;+79588086194
955;Вероника;Ж;17;Ростов-на-Дону;Обычная;Математика;12.0;нет;5;5;;6.0;3.6;80;да;Соколова Вероника Николаевна;veronika.sokolova@mail.ru;+79925984889
956;Полина;Ж;17;Нижний Новгород;Лицей;Физика;0.0;нет;11;10;5.0;6.3;2.1;30;нет;Козлова Полина Владимировна;polina.kozlova@gmail.com;8 946 807 96 98
957;Михаил;М;17;Казань;Обычная;Информатика;8.8;да;6;2;10.0;8.2;3.2;100;да;Голубев Михаил Максимович;mikhail_golubev87@mail.ru;+7 (938) 189-26-27
958;Дарья;Ж;17;Нижний Новгород;Обычная;Математика;5.1;да;5;6;8.0;;2.5;78;да;Кузнецова Дарья Сергеевна;darya958@yandex.ru;89242141299
959;Варвара;Ж;17;Санкт-Петербург;Гимназия;Физика;8.0;да;4;7;4.0;7.0;2.8;55;да;Новикова Варвара Владимировна;varvara.novikova@gmail.com;89033147193
960;Максим;М;17;Самара;Лицей;Биология;9.5;да;4;8;4.0;8.2;2.9;52;да;Зайцев Максим Егорович;maksim.zaytsev@mail.ru;+79833476590
961;Роман;М;17;Самара;Лицей;Английский язык;6.1;да;6;13;7.0;7.2;2.3;57;да;Павлов Роман Сергеевич;r.pavlov@mail.ru;89241884869
962;Матвей;М;17;Екатеринбург;Лицей;Обществознание;5.2;да;9;3;5.0;7.2;4.3;82;да;Смирнов Матвей Сергеевич;matvey_smirnov57@rambler.ru;89605321224
963;Анна;Ж;17;Санкт-Петербург;Обычная;Физика;9.0;нет;7;6;6.0;6.4;4.2;75;да;Иванова Анна Артёмовна;anna_ivanova94@yandex.ru;8 919 856 99 66
964;Роман;М;17;Новосибирск;Лицей;Английский язык;0.0;да;3;10;4.0;7.5;2.1;35;да;Богданов Роман Владимирович;roman_bogdanov44@mail.ru;89601206784
965;Ева;Ж;16;Москва;Обычная;Информатика;10.3;да;2;9;6.0;5.5;2.2;63;да;Лебедева Ева Александровна;eva.lebedeva@yahoo.com;+7 (925) 401-82-60
966;Арина;Ж;17;Самара;Обычная;Информатика;10.1;нет;1;7;5.0;7.0;2.4;49;да;Попова Арина Дмитриевна;arina966@outlook.com;8 942 108 23 90
967;Полина;Ж;18;Нижний Новгород;Лицей;Обществознание;16.1;да;5;0;5.0;7.4;3.4;88;да;Новикова Полина Владимировна;polina_novikova50@outlook.com;+79539687384
968;Егор;М;17;Казань;Гимназия;Информатика;0.9;нет;6;6;7.0;7.9;2.2;51;да;Голубев Егор Сергеевич;egor968@edu.ru;8 993 667 47 14
969;Ева;Ж;17;Самара;Обычная;История;1.9;да;8;5;7.0;6.8;3.6;92;да;Иванова Ева Андреевна;e.ivanova@yandex.ru;+79515977585
970;Максим;М;16;Самара;Гимназия;Русский язык;0.8;нет;2;6;10.0;6.4;2.5;62;да;Голубев Максим Сергеевич;m.golubev@gmail.com;+7 (986) 936-72-39
971;Роман;М;18;Ростов-на-Дону;Лицей;Физика;10.2;да;0;12;5.0;5.2;2.0;53;да;Васильев Роман Сергеевич;r.vasilev@yandex.ru;+7-967-119-64-83
972;Владимир;М;17;Казань;Обычная;Английский язык;4.4;нет;7;9;8.0;7.3;2.7;58;да;Сидоров Владимир Максимович;vladimir972@rambler.ru;8 970 165 44 92
973;Кирилл;М;17;Санкт-Петербург;Обычная;Физика;2.6;да;9;6;6.0;6.3;2.0;70;да;Лебедев Кирилл Иванович;kirill973@rambler.ru;+7-960-219-73-89
974;Артём;М;17;Новосибирск;Обычная;Обществознание;10.7;да;6;9;7.0;5.6;2.1;62;да;Смирнов Артём Максимович;artem974@mail.ru;89578146512
975;Михаил;М;17;Казань;Лицей;Химия;13.3;нет;9;6;7.0;6.1;3.3;77;да;Зайцев Михаил Владимирович;mikhail975@mail.ru;+7-936-843-34-70
976;Александр;М;17;Нижний Новгород;Обычная;Английский язык;4.4;да;4;7;5.0;7.3;2.0;51;да;Смирнов Александр Андреевич;aleksandr.smirnov@edu.ru;+79563377438
977;Матвей;М;16;Новосибирск;Обычная;Информатика;0.3;да;5;9;6.0;5.0;2.0;34;нет;Кузнецов Матвей Дмитриевич;m.kuznetsov@outlook.com;8 987 447 87 94
978;Виктория;Ж;17;Нижний Новгород;Обычная;Химия;6.3;нет;3;6;10.0;5.7;2.7;71;да;Павлова Виктория Андреевна;viktoriya978@yandex.ru;+7-916-400-59-63
979;Александр;М;17;Санкт-Петербург;Гимназия;Информатика;3.5;да;1;10;4.0;7.5;2.0;42;да;Новиков Александр Иванович;aleksandr979@outlook.com;89609183089
980;Ева;Ж;17;Москва;Обычная;Русский язык;12.1;нет;3;4;7.0;6.6;2.6;56;да;Семёнова Ева Владимировна;eva.semenova@yandex.ru;8 936 807 21 95
981;Варвара;Ж;18;Ростов-на-Дону;Обычная;Обществознание;7.0;нет;7;4;5.0;7.9;2.0;55;да;Козлова Варвара Андреевна;varvara_kozlova84@mail.ru;+79162773530
982;Елизавета;Ж;16;Новосибирск;Обычная;Биология;8.3;да;3;7;6.0;6.3;2.4;63;да;Васильева Елизавета Сергеевна;elizaveta.vasileva@edu.ru;+7-962-203-63-73
983;София;Ж;18;Санкт-Петербург;Обычная;Химия;18.7;нет;8;0;8.0;7.6;4.1;94;да;Павлова София Андреевна;s.pavlova@edu.ru;+7 (930) 314-81-16
984;Арина;Ж;17;Самара;Обычная;Информатика;3.5;да;6;5;2.0;7.2;3.0;58;да;Павлова Арина Егоровна;arina_pavlova67@yandex.ru;89453675596
